,words,weights,weights-arctan
2052,information,0.20930232558139536,0.2063238940297175
2053,influence,0.0,0.0
2054,making,1.0,0.7853981633974483
2055,gilbert,1.0,0.7853981633974483
2056,wilson,1.0,0.7853981633974483
2057,conduct,-0.5,-0.4636476090008061
2058,pleased,1.0,0.7853981633974483
2059,purchase,0.14285714285714285,0.1418970546041639
2060,flower,1.0,0.7853981633974483
2061,birthday,-0.3333333333333333,-0.3217505543966422
2062,anniversary,1.0,0.7853981633974483
2063,promotion,1.0,0.7853981633974483
2064,last,0.2916666666666667,0.28379410920832787
2065,serving,1.0,0.7853981633974483
2066,wolfman,1.0,0.7853981633974483
2067,sociologist,1.0,0.7853981633974483
2068,compare,-0.06666666666666667,-0.06656816377582381
2069,withhold,1.0,0.7853981633974483
2070,express,0.2,0.19739555984988078
2071,inner,1.0,0.7853981633974483
2072,suppress,1.0,0.7853981633974483
2073,achieve,0.3333333333333333,0.3217505543966422
2074,expression,1.0,0.7853981633974483
2075,ongoing,1.0,0.7853981633974483
2076,consciously,0.0,0.0
2077,actively,0.0,0.0
2078,conform,1.0,0.7853981633974483
2079,outer,0.3333333333333333,0.3217505543966422
2080,gut,1.0,0.7853981633974483
2081,reaction,0.3333333333333333,0.3217505543966422
2082,visceral,1.0,0.7853981633974483
2083,uneasiness,1.0,0.7853981633974483
2084,generally,-0.2727272727272727,-0.2662520491509253
2085,modulate,1.0,0.7853981633974483
2086,conscious,0.2,0.19739555984988078
2087,feature,-0.3333333333333333,-0.3217505543966422
2088,intuition,1.0,0.7853981633974483
2089,rationality,0.0,0.0
2090,deem,0.0,0.0
2091,fit,0.6,0.5404195002705842
2092,motion,0.0,0.0
2093,vary,1.0,0.7853981633974483
2094,raise,0.09090909090909091,0.09065988720074511
2095,behavioral,1.0,0.7853981633974483
2096,wise,0.3333333333333333,0.3217505543966422
2097,reprimand,1.0,0.7853981633974483
2098,behave,-0.1111111111111111,-0.11065722117389563
2099,accord,0.13043478260869565,0.1297025371559121
2100,melt,0.25,0.24497866312686414
2101,ambush,-1.0,-0.7853981633974483
2102,seal,0.3333333333333333,0.3217505543966422
2103,trend,-0.6,-0.5404195002705842
2104,familys,1.0,0.7853981633974483
2105,displace,0.6,0.5404195002705842
2106,red,0.09090909090909091,0.09065988720074511
2107,cross,0.07692307692307693,0.07677189126977804
2108,fortunate,0.3333333333333333,0.3217505543966422
2109,diseased,1.0,0.7853981633974483
2110,microcephaly,1.0,0.7853981633974483
2111,south,0.16666666666666666,0.16514867741462683
2112,severe,0.3333333333333333,0.3217505543966422
2113,impairment,1.0,0.7853981633974483
2114,reward,-0.7142857142857143,-0.6202494859828215
2115,horse,0.3333333333333333,0.3217505543966422
2116,salt,-1.0,-0.7853981633974483
2117,several,0.0,0.0
2118,anyways,0.0,0.0
2119,gofundme,0.0,0.0
2120,valuta,0.0,0.0
2121,save,0.02040816326530612,0.020405330686538086
2122,successful,-0.3333333333333333,-0.3217505543966422
2123,intervention,0.0,0.0
2124,conserve,-1.0,-0.7853981633974483
2125,unsuccessful,-1.0,-0.7853981633974483
2126,porpoise,-1.0,-0.7853981633974483
2127,net,-1.0,-0.7853981633974483
2128,heartbreaking,0.3333333333333333,0.3217505543966422
2129,defenseless,0.14285714285714285,0.1418970546041639
2130,entertainment,0.14285714285714285,0.1418970546041639
2131,captive,0.3333333333333333,0.3217505543966422
2132,introduce,0.2,0.19739555984988078
2133,beat,-0.16666666666666666,-0.16514867741462683
2134,excessive,-1.0,-0.7853981633974483
2135,scam,-0.5,-0.4636476090008061
2136,volunteer,-0.2,-0.19739555984988078
2137,defining,-1.0,-0.7853981633974483
2138,moment,-0.15384615384615385,-0.15264932839526515
2139,forever,0.14285714285714285,0.1418970546041639
2140,okay,-0.14285714285714285,-0.1418970546041639
2141,fate,-0.6,-0.5404195002705842
2142,rog,-1.0,-0.7853981633974483
2143,torture,-0.17647058823529413,-0.17467219900823971
2144,kusha,0.3333333333333333,0.3217505543966422
2145,presume,-1.0,-0.7853981633974483
2146,dumbe,-1.0,-0.7853981633974483
2147,content,0.14285714285714285,0.1418970546041639
2148,song,0.2,0.19739555984988078
2149,cash,0.0,0.0
2150,ability,0.0,0.0
2151,leprosy,0.2,0.19739555984988078
2152,squire,0.0,0.0
2153,lurk,0.0,0.0
2154,bliss,-1.0,-0.7853981633974483
2155,outline,-1.0,-0.7853981633974483
2156,administration,-0.7142857142857143,-0.6202494859828215
2157,presidential,-0.6,-0.5404195002705842
2158,although,-0.22580645161290322,-0.22208190190548016
2159,ten,0.14285714285714285,0.1418970546041639
2160,voting,-0.3333333333333333,-0.3217505543966422
2161,trumph,1.0,0.7853981633974483
2162,trun,1.0,0.7853981633974483
2163,supremacist,0.0,0.0
2164,churchgoer,1.0,0.7853981633974483
2165,charleston,1.0,0.7853981633974483
2166,c,0.42857142857142855,0.4048917862850834
2167,confederate,0.42857142857142855,0.4048917862850834
2168,battle,0.42857142857142855,0.4048917862850834
2169,explosive,-0.3333333333333333,-0.3217505543966422
2170,complicated,0.2,0.19739555984988078
2171,vestige,1.0,0.7853981633974483
2172,newly,0.0,0.0
2173,elect,-0.4444444444444444,-0.41822432957922906
2174,j,0.3333333333333333,0.3217505543966422
2175,june,1.0,0.7853981633974483
2176,fly,1.0,0.7853981633974483
2177,carolina,1.0,0.7853981633974483
2178,manda,1.0,0.7853981633974483
2179,divulge,1.0,0.7853981633974483
2180,explicit,1.0,0.7853981633974483
2181,photograph,1.0,0.7853981633974483
2182,videotape,1.0,0.7853981633974483
2183,f,0.3333333333333333,0.3217505543966422
2184,claim,-0.5333333333333333,-0.4899573262537283
2185,mandas,1.0,0.7853981633974483
2186,suggest,0.4,0.3805063771123649
2187,husband,-0.17647058823529413,-0.17467219900823971
2188,initially,0.3333333333333333,0.3217505543966422
2189,m,0.09090909090909091,0.09065988720074511
2190,aspect,0.14285714285714285,0.1418970546041639
2191,habit,-0.3333333333333333,-0.3217505543966422
2192,smartphone,0.5,0.4636476090008061
2193,cycle,0.42857142857142855,0.4048917862850834
2194,dc,1.0,0.7853981633974483
2195,publish,0.6,0.5404195002705842
2196,february,1.0,0.7853981633974483
2197,aren,0.2,0.19739555984988078
2198,factor,0.42857142857142855,0.4048917862850834
2199,snooze,1.0,0.7853981633974483
2200,pattern,0.0,0.0
2201,routine,1.0,0.7853981633974483
2202,prioritize,0.0,0.0
2203,convince,-0.2,-0.19739555984988078
2204,review,1.0,0.7853981633974483
2205,skunk,1.0,0.7853981633974483
2206,spray,0.5,0.4636476090008061
2207,noxious,1.0,0.7853981633974483
2208,mix,-0.3333333333333333,-0.3217505543966422
2209,sulphuric,1.0,0.7853981633974483
2210,thiol,1.0,0.7853981633974483
2211,chemical,-0.5555555555555556,-0.507098504392337
2212,raw,1.0,0.7853981633974483
2213,onion,1.0,0.7853981633974483
2214,cry,0.2,0.19739555984988078
2215,stink,0.0,0.0
2216,choke,0.3333333333333333,0.3217505543966422
2217,lung,0.6,0.5404195002705842
2218,blindness,0.0,0.0
2219,scent,1.0,0.7853981633974483
2220,anal,1.0,0.7853981633974483
2221,gland,1.0,0.7853981633974483
2222,tail,0.0,0.0
2223,nipple,1.0,0.7853981633974483
2224,attach,0.0,0.0
2225,impressive,1.0,0.7853981633974483
2226,muscle,1.0,0.7853981633974483
2227,enemys,1.0,0.7853981633974483
2228,distance,-0.5,-0.4636476090008061
2229,deterrent,1.0,0.7853981633974483
2230,predator,0.0,0.0
2231,reader,1.0,0.7853981633974483
2232,unclasped,1.0,0.7853981633974483
2233,brassiere,1.0,0.7853981633974483
2234,blouse,1.0,0.7853981633974483
2235,freshman,1.0,0.7853981633974483
2236,residence,1.0,0.7853981633974483
2237,campus,0.0,0.0
2238,arrest,0.07142857142857142,0.07130746478529032
2239,affidavit,1.0,0.7853981633974483
2240,dress,0.0,0.0
2241,snapshot,0.0,0.0
2242,photo,-0.06666666666666667,-0.06656816377582381
2243,boyfriend,-0.14285714285714285,-0.1418970546041639
2244,intoxicate,0.0,0.0
2245,thursday,0.6666666666666666,0.5880026035475675
2246,bail,0.0,0.0
2247,bond,0.2,0.19739555984988078
2248,report,-0.058823529411764705,-0.05875582271572269
2249,hell,-0.3333333333333333,-0.3217505543966422
2250,image,0.0,0.0
2251,invoke,-1.0,-0.7853981633974483
2252,sided,-1.0,-0.7853981633974483
2253,reference,-0.3333333333333333,-0.3217505543966422
2254,upstanding,-1.0,-0.7853981633974483
2255,trigger,0.0,0.0
2256,toxicology,-1.0,-0.7853981633974483
2257,breath,-0.5,-0.4636476090008061
2258,perfect,-0.3333333333333333,-0.3217505543966422
2259,camera,0.14285714285714285,0.1418970546041639
2260,surely,0.0,0.0
2261,lm,-1.0,-0.7853981633974483
2262,piece,-0.6,-0.5404195002705842
2263,hm,-1.0,-0.7853981633974483
2264,mfa,-1.0,-0.7853981633974483
2265,accurate,-1.0,-0.7853981633974483
2266,bias,-0.5,-0.4636476090008061
2267,overwhelm,-1.0,-0.7853981633974483
2268,cold,-0.14285714285714285,-0.1418970546041639
2269,begging,-1.0,-0.7853981633974483
2270,cigarette,-0.2,-0.19739555984988078
2271,chicken,-0.42857142857142855,-0.4048917862850834
2272,amusing,-1.0,-0.7853981633974483
2273,deep,0.45454545454545453,0.4266274931268761
2274,fargos,1.0,0.7853981633974483
2275,shameful,-0.5,-0.4636476090008061
2276,vault,1.0,0.7853981633974483
2277,track,-0.16666666666666666,-0.16514867741462683
2278,garish,1.0,0.7853981633974483
2279,compete,-0.3333333333333333,-0.3217505543966422
2280,branch,0.3333333333333333,0.3217505543966422
2281,stud,1.0,0.7853981633974483
2282,shopping,1.0,0.7853981633974483
2283,district,0.0,0.0
2284,philadelphia,0.5,0.4636476090008061
2285,suburb,1.0,0.7853981633974483
2286,lollipop,1.0,0.7853981633974483
2287,bar,0.45454545454545453,0.4266274931268761
2288,cage,0.0,0.0
2289,perverse,1.0,0.7853981633974483
2290,incentive,-0.3333333333333333,-0.3217505543966422
2291,sweatshop,1.0,0.7853981633974483
2292,product,0.1875,0.18534794999569476
2293,customer,-0.25,-0.24497866312686414
2294,admission,1.0,0.7853981633974483
2295,dominant,1.0,0.7853981633974483
2296,lender,1.0,0.7853981633974483
2297,banker,-0.2,-0.19739555984988078
2298,outrage,0.2,0.19739555984988078
2299,belatedly,1.0,0.7853981633974483
2300,stall,1.0,0.7853981633974483
2301,stock,-0.3333333333333333,-0.3217505543966422
2302,award,1.0,0.7853981633974483
2303,executive,0.0,0.0
2304,worker,-0.043478260869565216,-0.04345089539153084
2305,phony,0.0,0.0
2306,previous,0.0,0.0
2307,countess,1.0,0.7853981633974483
2308,acts,1.0,0.7853981633974483
2309,marginalized,1.0,0.7853981633974483
2310,intimidation,1.0,0.7853981633974483
2311,harassment,0.5,0.4636476090008061
2312,southern,0.6666666666666666,0.5880026035475675
2313,poverty,0.625,0.5585993153435624
2314,center,0.3333333333333333,0.3217505543966422
2315,latino,1.0,0.7853981633974483
2316,jewish,0.7142857142857143,0.6202494859828215
2317,asian,1.0,0.7853981633974483
2318,queer,1.0,0.7853981633974483
2319,slander,1.0,0.7853981633974483
2320,speech,0.2,0.19739555984988078
2321,racist,-0.1111111111111111,-0.11065722117389563
2322,graffiti,0.5,0.4636476090008061
2323,shouldn,1.0,0.7853981633974483
2324,emboldened,1.0,0.7853981633974483
2325,lobal,0.42857142857142855,0.4048917862850834
2326,farming,0.3333333333333333,0.3217505543966422
2327,warn,0.6,0.5404195002705842
2328,desert,1.0,0.7853981633974483
2329,spain,0.7142857142857143,0.6202494859828215
2330,france,0.3333333333333333,0.3217505543966422
2331,grim,0.0,0.0
2332,await,1.0,0.7853981633974483
2333,transform,1.0,0.7853981633974483
2334,deciduous,1.0,0.7853981633974483
2335,barren,1.0,0.7853981633974483
2336,hostile,-0.3333333333333333,-0.3217505543966422
2337,plant,0.25,0.24497866312686414
2338,hundred,-0.1,-0.09966865249116204
2339,binding,1.0,0.7853981633974483
2340,warning,0.14285714285714285,0.1418970546041639
2341,implement,0.2,0.19739555984988078
2342,degree,0.5555555555555556,0.507098504392337
2343,celsius,1.0,0.7853981633974483
2344,fahrenheit,1.0,0.7853981633974483
2345,shaven,1.0,0.7853981633974483
2346,cancer,0.5,0.4636476090008061
2347,cheese,1.0,0.7853981633974483
2348,handler,1.0,0.7853981633974483
2349,dear,0.07692307692307693,0.07677189126977804
2350,recall,0.5,0.4636476090008061
2351,diagnose,0.2,0.19739555984988078
2352,netflix,1.0,0.7853981633974483
2353,actress,0.25,0.24497866312686414
2354,beautiful,0.5384615384615384,0.4939413689195812
2355,everly,1.0,0.7853981633974483
2356,hills,1.0,0.7853981633974483
2357,clip,1.0,0.7853981633974483
2358,remake,1.0,0.7853981633974483
2359,six,0.8,0.6747409422235527
2360,harass,0.75,0.6435011087932844
2361,sunday,1.0,0.7853981633974483
2362,televise,1.0,0.7853981633974483
2363,cs,-0.3333333333333333,-0.3217505543966422
2364,wesley,0.0,0.0
2365,minutes,1.0,0.7853981633974483
2366,latinos,0.0,0.0
2367,comment,-0.4117647058823529,-0.3906070436976868
2368,whom,0.0,0.0
2369,slogan,0.0,0.0
2370,chant,1.0,0.7853981633974483
2371,degrade,0.0,0.0
2372,appeal,-0.3333333333333333,-0.3217505543966422
2373,rip,0.5,0.4636476090008061
2374,apart,0.5,0.4636476090008061
2375,divisive,0.0,0.0
2376,fearful,0.0,0.0
2377,somewhat,0.23076923076923078,0.2267988480538859
2378,vaccinate,1.0,0.7853981633974483
2379,cattle,-0.25,-0.24497866312686414
2380,cowboy,0.0,0.0
2381,cope,0.6666666666666666,0.5880026035475675
2382,reproduction,1.0,0.7853981633974483
2383,curiosity,1.0,0.7853981633974483
2384,journal,1.0,0.7853981633974483
2385,biology,1.0,0.7853981633974483
2386,period,0.5,0.4636476090008061
2387,size,0.3333333333333333,0.3217505543966422
2388,alaska,0.3333333333333333,0.3217505543966422
2389,exhaust,1.0,0.7853981633974483
2390,curious,0.14285714285714285,0.1418970546041639
2391,instagram,0.0,0.0
2392,publication,1.0,0.7853981633974483
2393,quarter,0.0,0.0
2394,bodies,1.0,0.7853981633974483
2395,project,1.0,0.7853981633974483
2396,birth,-0.23076923076923078,-0.2267988480538859
2397,talebook,0.5,0.4636476090008061
2398,discover,-0.2727272727272727,-0.2662520491509253
2399,paint,-0.14285714285714285,-0.1418970546041639
2400,swastikas,1.0,0.7853981633974483
2401,abandon,-0.5,-0.4636476090008061
2402,nigerians,1.0,0.7853981633974483
2403,catastrophe,0.0,0.0
2404,green,0.7142857142857143,0.6202494859828215
2405,currently,0.5,0.4636476090008061
2406,falsify,1.0,0.7853981633974483
2407,document,0.2,0.19739555984988078
2408,pakistan,-0.2857142857142857,-0.27829965900511133
2409,status,0.5,0.4636476090008061
2410,citizenship,0.3333333333333333,0.3217505543966422
2411,ravage,1.0,0.7853981633974483
2412,original,0.3333333333333333,0.3217505543966422
2413,california,-0.05263157894736842,-0.052583061610941714
2414,surprising,-0.07692307692307693,-0.07677189126977804
2415,fabrication,-1.0,-0.7853981633974483
2416,department,0.2,0.19739555984988078
2417,militia,-0.6,-0.5404195002705842
2418,fundamental,-1.0,-0.7853981633974483
2419,repercussion,-1.0,-0.7853981633974483
2420,careless,0.7142857142857143,0.6202494859828215
2421,wander,0.5,0.4636476090008061
2422,trail,0.3333333333333333,0.3217505543966422
2423,mark,0.42857142857142855,0.4048917862850834
2424,carelessly,-1.0,-0.7853981633974483
2425,listen,-0.23076923076923078,-0.2267988480538859
2426,avoid,-0.23076923076923078,-0.2267988480538859
2427,solidify,1.0,0.7853981633974483
2428,racially,1.0,0.7853981633974483
2429,tense,1.0,0.7853981633974483
2430,race,-0.5384615384615384,-0.4939413689195812
2431,el,0.0,0.0
2432,nine,-0.3333333333333333,-0.3217505543966422
2433,science,0.0,0.0
2434,army,-0.5555555555555556,-0.507098504392337
2435,personality,-1.0,-0.7853981633974483
2436,monitor,0.0,0.0
2437,process,0.3,0.2914567944778671
2438,connect,0.2,0.19739555984988078
2439,computer,-0.42857142857142855,-0.4048917862850834
2440,workplace,1.0,0.7853981633974483
2441,various,0.5,0.4636476090008061
2442,economic,-0.09090909090909091,-0.09065988720074511
2443,growth,-1.0,-0.7853981633974483
2444,extra,0.0,0.0
2445,runway,0.0,0.0
2446,understandably,-1.0,-0.7853981633974483
2447,compensate,-0.6,-0.5404195002705842
2448,expansion,-1.0,-0.7853981633974483
2449,foster,1.0,0.7853981633974483
2450,strange,-0.42857142857142855,-0.4048917862850834
2451,century,0.0,0.0
2452,advent,1.0,0.7853981633974483
2453,film,0.3333333333333333,0.3217505543966422
2454,mechanic,1.0,0.7853981633974483
2455,operate,1.0,0.7853981633974483
2456,d,0.5555555555555556,0.507098504392337
2457,modern,0.14285714285714285,0.1418970546041639
2458,governmental,0.0,0.0
2459,sham,0.0,0.0
2460,slave,0.0,0.0
2461,scum,-0.6,-0.5404195002705842
2462,bag,-1.0,-0.7853981633974483
2463,steal,0.2222222222222222,0.21866894587394195
2464,naked,-1.0,-0.7853981633974483
2465,celebrity,-0.5,-0.4636476090008061
2466,buck,-0.5,-0.4636476090008061
2467,whiti,-1.0,-0.7853981633974483
2468,screen,-0.3333333333333333,-0.3217505543966422
2469,particular,-0.5,-0.4636476090008061
2470,private,0.0,0.0
2471,amazement,-1.0,-0.7853981633974483
2472,cease,-0.5,-0.4636476090008061
2473,unlimited,-1.0,-0.7853981633974483
2474,empathy,0.2,0.19739555984988078
2475,squash,-1.0,-0.7853981633974483
2476,bug,-0.3333333333333333,-0.3217505543966422
2477,road,-0.375,-0.35877067027057225
2478,sadistic,-1.0,-0.7853981633974483
2479,greedy,0.0,0.0
2480,authority,-0.05263157894736842,-0.052583061610941714
2481,king,0.25,0.24497866312686414
2482,deflower,-1.0,-0.7853981633974483
2483,bride,-1.0,-0.7853981633974483
2484,wedding,-0.3333333333333333,-0.3217505543966422
2485,strip,-0.2,-0.19739555984988078
2486,cowardice,-1.0,-0.7853981633974483
2487,gangster,-1.0,-0.7853981633974483
2488,suit,-0.2,-0.19739555984988078
2489,faith,-0.7777777777777778,-0.6610431688506869
2490,shudder,-1.0,-0.7853981633974483
2491,personal,0.0,0.0
2492,greed,0.5,0.4636476090008061
2493,bound,-1.0,-0.7853981633974483
2494,aleppo,0.09090909090909091,0.09065988720074511
2495,trivial,1.0,0.7853981633974483
2496,insignificant,1.0,0.7853981633974483
2497,comparison,0.3333333333333333,0.3217505543966422
2498,pedophilia,-1.0,-0.7853981633974483
2499,given,-1.0,-0.7853981633974483
2500,attract,-0.3333333333333333,-0.3217505543966422
2501,enforcement,-0.25,-0.24497866312686414
2502,bombing,-0.09090909090909091,-0.09065988720074511
2503,liberty,0.0,0.0
2504,nobody,0.25,0.24497866312686414
2505,celebrate,-0.14285714285714285,-0.1418970546041639
2506,halloween,0.0,0.0
2507,irresponsible,0.3333333333333333,0.3217505543966422
2508,ride,0.14285714285714285,0.1418970546041639
2509,trailer,-0.3333333333333333,-0.3217505543966422
2510,alone,-0.12,-0.11942892601833845
2511,inflate,-1.0,-0.7853981633974483
2512,infant,0.3333333333333333,0.3217505543966422
2513,orangutan,0.8,0.6747409422235527
2514,illegal,0.18181818181818182,0.17985349979247828
2515,dealer,1.0,0.7853981633974483
2516,collapse,1.0,0.7853981633974483
2517,meningitis,1.0,0.7853981633974483
2518,bodyguard,0.0,0.0
2519,philippines,-0.3333333333333333,-0.3217505543966422
2520,weird,0.0,0.0
2521,trade,0.5,0.4636476090008061
2522,narco,0.0,0.0
2523,gap,0.3333333333333333,0.3217505543966422
2524,list,0.25,0.24497866312686414
2525,european,0.2,0.19739555984988078
2526,senior,1.0,0.7853981633974483
2527,shrink,1.0,0.7853981633974483
2528,decline,-0.3333333333333333,-0.3217505543966422
2529,labor,1.0,0.7853981633974483
2530,education,-0.1111111111111111,-0.11065722117389563
